Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
New Caledonia,NCL,,,,,,1713.140893,1713.697938,1826.171479,2124.458183,2509.407256,3281.710696,3615.154292,4225.838163,4318.138312,4848.944698,5940.930325,5618.325733,5792.710368,5779.036339,7069.544214,7892.722129,6422.066381,5912.378806,5315.109341,5051.726358,5334.828398,7374.68547,8983.357087,12301.19232,12701.82899,14334.68074,14642.51797,15713.71986,14787.21651,15534.30933,18107.88808,17592.05027,15704.95935,16614.59788,16692.68351,15329.72972,14482.36063,16104.55204,20768.10615,24475.64885,25528.29184,28193.25376,35177.65353,35723.90332,33836.49408,35798.90848,38835.94019,35559.5672,36671.15668,37816.95586,30858.72371,30782.85444,32354.71028,34902.89688,33411.33588,33270.3306,35311.55436,33516.36309,,
Niger,NER,128.2512014,134.6350943,143.1508241,153.3248826,148.0802691,166.2800559,168.5964855,155.3806205,145.6101459,138.2912098,139.75875,145.2137836,151.4379477,187.8543997,198.2891653,197.232873,194.7895706,229.8084176,306.8280225,354.1697309,408.8227798,343.3868007,309.7950623,268.7725807,211.4688073,202.3727407,259.5618942,295.3262539,292.5878785,271.2665579,423.8874606,384.4431168,384.0296573,335.4295819,206.2146171,237.0199896,239.4945132,220.5629572,246.0908559,228.2716561,194.7719599,205.4179361,225.2943911,265.2253635,283.4682818,318.6431219,333.3450784,387.1680659,475.0449554,461.131534,474.4256923,510.7595618,528.5101045,552.1033344,565.3098973,485.6625742,502.7064754,521.80413,578.5680357,561.6913043,579.5124958,608.7224396,609.7451477,638.3360807,722.7486503
Nigeria,NGA,93.13700904,97.13752811,104.5324955,107.6757414,113.2973457,117.2872268,124.3824402,99.50149066,97.33720813,121.4366633,224.462936,160.4792558,209.4547763,252.3690325,402.8369998,438.0788139,556.3896877,535.9653078,526.8958529,660.9940409,870.3599347,2162.209954,1821.532655,1207.073746,890.4341063,868.6405405,628.2484537,587.9566134,539.5394684,465.4880895,556.3764491,596.9387957,508.5159057,539.5732023,744.8842472,1271.616174,1632.724694,1720.275409,1822.469985,480.6693639,547.3182989,566.4282318,712.1648521,763.3887454,962.4810419,1211.377035,1599.538916,1815.526975,2154.105435,1820.486339,2202.25673,2418.41317,2633.197347,2872.790834,3088.721313,2585.733607,2070.412734,1876.340271,2057.879446,2265.155209,2019.657063,2017.274865,2139.374785,1596.636961,806.9456951
Nicaragua,NIC,127.4838121,132.9435072,142.3035236,152.4614983,172.6813563,272.2512632,283.9995933,297.9460659,304.4419653,319.3666503,321.316159,331.451183,341.3807724,412.5274942,556.8661225,561.4596954,632.5737784,744.1853204,690.7412617,495.3665974,659.2971431,739.6716557,713.7778091,779.8527307,861.4286498,724.0564253,760.5905591,992.0240664,662.3081966,249.1554741,242.5083906,349.5143186,411.4733307,394.378074,849.1793314,891.7793523,910.8616459,912.7574298,949.1553735,980.2197447,1017.312443,1051.874236,1014.333904,1021.352167,1098.621187,1183.30214,1248.173716,1350.381458,1523.684371,1467.082881,1526.56707,1679.711921,1784.69836,1835.439964,1958.370476,2074.456206,2131.687048,2182.61381,2035.165494,1958.620515,1938.447048,2138.385885,2322.89054,2609.444921,2847.539663
Netherlands,NLD,1156.385977,1254.420283,1342.368272,1436.887261,1668.330861,1848.098015,1986.270244,2154.579697,2364.359419,2646.845818,2931.38078,3383.587156,4110.491646,5353.442652,6450.457702,7346.304748,7937.352467,9180.299185,11195.84249,12817.37902,13812.16001,11537.40269,11088.95432,10696.0775,9991.843777,9940.738436,13804.13606,16734.15141,17770.61624,17423.29616,21322.19448,21764.2145,23939.21735,23156.44044,24682.58667,29301.19405,29063.62365,26744.96013,27924.28181,28318.74665,26225.16977,26955.7128,29446.53309,35896.75046,40611.34144,42165.39617,45123.54324,52100.79963,58246.70269,53172.02616,51305.73385,54701.7728,50473.9442,52602.28605,53457.22349,45793.81354,46808.52915,49513.68173,53955.077,53554.90075,53467.92774,60141.98809,59123.31856,64572.00596,68218.7261
Norway,NOR,1451.285078,1570.638044,1678.267257,1787.318534,1950.693242,2178.775081,2332.510599,2530.660578,2679.713004,2894.239982,3306.219476,3736.348737,4413.575692,5689.588807,6811.527337,8204.451512,8927.201627,10266.12067,11462.59459,13046.53722,15772.24091,15512.5067,15224.89391,14927.51748,14989.48577,15753.55277,18883.23335,22505.86226,24207.28147,24281.13041,28242.9814,28596.933,30523.98506,27963.69791,29315.80923,34875.70433,37321.9742,36629.0309,34803.46341,36393.29275,38178.23688,38601.89764,43170.55717,50250.32982,57768.6981,67047.17046,74434.49968,85502.26771,97503.54078,80347.57007,88163.20859,101221.8135,102175.9193,103553.8401,97666.69518,74809.9658,70867.361,76131.8384,82792.84271,76430.58895,68340.0181,93072.89251,109269.5206,87497.32893,86809.72469
Nepal,NPL,50.21252337,51.55448207,54.56560893,46.31466297,45.32075732,65.80506904,79.48417865,72.25560337,64.85924192,64.81791995,69.63348973,69.45407041,78.84291284,73.22668353,89.76374556,113.6056452,102.4703733,95.34335574,108.0994251,121.8682097,125.1143475,142.9168988,146.9766629,146.6329531,151.0781871,149.9004534,159.5456828,162.0369069,187.0847776,184.9754165,185.7946004,195.7166214,165.0295941,172.8052026,187.2581762,197.8430013,198.8219074,211.8348696,205.0752463,208.6466679,223.8302892,240.7951145,238.891403,246.4297066,279.58775,309.0241683,340.4317964,385.4497677,464.8173919,473.0787512,585.278492,785.5186562,788.2029371,803.2695954,821.4552249,875.5436355,877.2564547,1034.283749,1179.198432,1203.142947,1154.215176,1252.750767,1385.910663,1382.330558,1447.310045
Nauru,NRU,,,,,,,,,,,2618.534459,2811.214627,3190.585539,3863.940691,5199.264975,5740.199787,5703.203171,5646.335581,5721.313689,5949.562162,6137.681296,6593.906952,6576.83364,5895.702668,5653.961,4858.933517,4568.678877,4484.508146,5011.580315,5722.767422,5775.553474,5333.379549,5102.596859,4310.244333,3920.53973,3932.091094,3678.562429,3661.028467,2908.849865,2682.694867,2648.601529,2232.30874,2084.648245,2463.282591,3040.513499,3013.517782,2908.47386,2302.25783,3715.148899,4395.464252,4723.917083,6480.904513,9817.368722,8974.518869,9193.097844,7703.431499,8724.307003,9613.412091,11408.69476,10776.82846,10695.69933,14989.66475,12896.4341,12754.18676,13421.83306
New Zealand,NZL,2334.133721,2364.753839,2471.055009,2646.236529,2839.315547,2170.998098,2211.382224,2208.442138,1902.421824,2096.926467,2311.02762,2772.918597,3294.648943,4323.196535,4610.570426,4171.76974,4373.840998,4950.588205,5936.98526,6668.138666,7467.168038,7813.887543,7656.475732,7598.312039,6713.760131,7600.565242,9427.55394,12330.91683,13759.15563,13312.38559,13663.02162,12230.07345,11793.13924,13094.34545,15280.31278,17400.42018,18794.43604,17474.18703,14738.44557,15322.22383,13641.10272,13882.85683,16874.18749,21913.70817,25420.23488,27751.06547,26654.5932,32479.98174,31324.7398,28276.72554,33761.90096,38431.77668,40053.69915,43000.46468,44618.26697,38665.3723,40113.71954,42950.38417,43257.07692,42779.22982,41850.92033,49689.49813,48760.03819,48654.90423,48747.01369
OECD members,OED,1311.37045,1379.679072,1471.839643,1562.980986,1687.383687,1809.565133,1956.071051,2065.885535,2215.304542,2412.852797,2612.868378,2857.03341,3280.676647,3927.68303,4358.48629,4833.320204,5187.973679,5796.025388,6910.908598,7903.356886,8696.385082,8775.38639,8566.0564,8781.55543,9106.131086,9510.841797,11435.50697,13138.73441,14693.57107,15241.27958,17011.41353,17839.53882,19011.45287,19133.09728,20283.25562,22178.7851,22192.55128,21688.95621,21752.91147,22687.6614,23025.78752,22648.44599,23456.16416,26045.49671,28790.07715,30235.20408,31673.81219,34431.43284,36277.4936,33699.06456,35109.15374,37574.56019,37293.60707,37604.10106,38158.00621,35772.53214,36235.99883,37617.8631,39539.18612,39718.01361,38704.97731,43149.60725,44046.42625,46672.51399,48454.69754
Oman,OMN,83.38531052,84.53116464,102.3258899,106.829312,108.0597471,108.1272763,113.1588515,174.7084424,300.3823945,371.9456773,386.7927128,441.9353844,523.6757266,669.82953,2203.405913,2691.996535,3142.527178,3204.86973,3043.75121,3933.505109,5974.304346,6865.584828,6759.298703,6714.191259,7070.072958,7548.695884,5181.879803,5203.999941,5279.104114,5591.227238,7545.703052,6977.328592,7317.788158,7038.930159,7068.38997,7414.302792,8068.000768,8234.640638,7219.029324,7915.441694,9753.847552,9611.963602,9869.130502,10463.54258,11800.85074,14434.85779,16930.85651,18792.65377,26576.77924,20655.91802,23570.17981,25188.00742,24642.29788,23458.02338,23160.65023,18808.30779,17110.18975,17820.06618,19901.76156,19180.18642,16784.86306,19403.46002,23223.58294,20972.48309,20248.41681
Other small states,OSS,,,,,,,,,,,,,,,,1100.535644,1255.763587,1512.102132,1721.543389,2225.15303,3266.117628,2993.032984,2819.455472,2546.494521,2473.372346,2367.59133,2314.987546,2839.712173,3001.858875,3008.844026,3547.635934,3649.466688,3923.869328,3741.30042,3927.057491,4632.967281,4711.511651,4663.400335,4622.042962,4817.465754,4841.121925,4776.62851,5136.076431,6303.260234,7412.850356,8212.842245,9025.35598,10725.39964,11492.33526,9798.296877,10129.00112,11452.41972,11066.66112,11402.96921,11654.51637,10334.0987,10776.87092,11912.47636,12980.34254,12871.16576,11728.95245,13671.45655,14298.10282,15151.46649,15867.67335
Pakistan,PAK,82.02410001,87.7778247,89.50395258,93.65087286,102.4597638,113.5672064,122.2293538,135.1904749,141.5583065,148.528513,166.662062,172.4536622,148.0739763,97.51364259,132.0051566,161.6817749,183.8597334,204.6777626,233.4179916,249.22939,287.4487073,327.50507,344.8897925,311.0983614,327.3456252,317.0634994,313.946324,317.2386742,353.8545428,357.5957961,344.4554738,380.0198433,395.6772086,407.8881407,399.9559276,450.5502793,456.9969618,438.0309427,424.4536978,418.2492571,642.3383465,609.9395069,599.9373457,672.4417867,771.9022473,827.6198612,900.873565,998.0901142,1067.043246,963.7880664,987.3045711,1131.735138,1204.364755,1225.434012,1266.613408,1380.470208,1424.691612,1519.234595,1569.338146,1390.41691,1278.397352,1455.319224,1538.322813,1365.169274,1484.749859
Panama,PAN,477.037935,516.4598619,545.5704463,586.6166879,611.100613,651.3313748,688.8469788,744.8909283,778.4766417,830.3197529,892.8908775,979.3302534,1046.063412,1164.327458,1296.447593,1405.748997,1456.500097,1503.265034,1738.487637,1937.981075,2357.09132,2605.455299,2811.406437,2819.351285,2874.948321,2972.180707,3019.481505,2966.009679,2508.782293,2462.110225,2620.138273,2820.545477,3139.899529,3358.414117,3508.195701,3513.897379,3308.184296,3545.976709,3807.838692,3950.34145,3975.093087,3991.776708,4090.586174,4264.664288,4644.565824,5017.741092,5528.767055,6317.817303,7347.590503,7796.92617,8331.464214,9662.295922,11064.80636,12273.3225,13213.19896,14082.65485,14832.36116,15694.62975,16151.32735,16477.90663,13290.56083,15509.80691,17332.43607,18686.4051,19102.85219
Peru,PER,252.7967827,276.6414001,304.5378175,324.1074047,380.9654575,438.990797,504.8259485,497.5847563,447.9917972,487.6603186,550.4846094,599.0419676,646.6796867,753.9245812,926.5799505,1104.16133,1026.414385,902.860901,756.3473068,942.1769017,1044.691655,1216.273502,1194.450006,927.2586569,917.8962747,767.4358875,1086.609138,1792.300702,733.2997849,1044.907258,1199.666668,1527.388795,1567.409108,1487.674043,1879.366578,2189.534315,2226.916824,2300.672008,2156.393777,1916.533974,1945.413385,1929.57273,2007.370196,2129.441142,2397.251473,2706.669473,3129.559965,3581.089308,4197.584446,4181.187555,5072.11494,5861.357936,6519.37853,6746.800257,6667.134104,6231.711503,6217.036,6736.166937,6978.491215,7037.008037,6133.325524,6826.202556,7350.630343,7887.541859,8452.37167
Philippines,PHL,269.4651465,283.7947412,166.6892214,179.464434,188.1537836,199.7635754,213.849586,223.1247663,242.2320676,261.0908904,200.9216556,217.4290551,230.0976113,283.2285927,379.0681812,400.6388831,448.6200845,502.2342429,565.2674871,666.9563868,766.9694511,821.2932569,832.5362003,723.4304971,665.0423493,633.2110653,600.0028439,649.8128576,722.3437185,791.8643244,803.5725883,804.3233305,916.5156945,918.6429538,1059.983895,1199.841714,1311.092494,1273.276049,982.8659437,1101.43516,1050.792731,969.5306117,1014.908793,1027.230119,1099.63013,1220.460186,1426.146492,1712.655433,1959.292335,1864.450434,2162.913759,2383.918925,2614.616444,2781.279577,2866.838038,2909.85818,2985.19564,3038.12125,3168.510366,3400.789498,3227.579102,3484.385939,3548.069306,3804.082741,3984.831539
Palau,PLW,,,,,,,,,,,1017.15702,1080.608385,1144.536165,1221.469806,1328.033341,1463.541051,1616.480394,1781.086148,1971.866158,2188.883116,2422.626844,2638.815836,2838.158421,3049.479471,3360.145385,3728.12953,4143.562037,4616.290289,5145.006145,5741.086852,6402.929615,6824.343538,6552.711239,5891.503787,6329.069767,7038.005234,7788.29727,7944.599072,8047.916217,7629.569864,7797.257274,8239.639314,8340.537353,7862.04283,8395.136226,9639.658913,9885.147757,10408.43436,10582.73975,10155.43321,10229.08785,11000.87952,12145.36448,12768.90866,13726.02314,15690.75971,16762.57234,16034.13429,16197.72651,15841.19564,14556.58723,13257.20632,14392.20114,15899.42461,
Papua New Guinea,PNG,115.5304905,119.6563259,124.7345488,128.8741651,139.5186039,153.9372825,171.0545586,188.9720366,202.9377534,225.2882347,257.6472706,279.6697339,326.720237,482.8162524,533.0886518,481.950394,525.4332356,558.0150162,648.4901128,747.8009491,812.9646176,781.4125745,725.6459928,768.6363649,749.6370599,696.5748066,744.9085227,865.4685696,984.993556,934.2464949,826.3171521,941.7077216,1050.707169,1151.283881,1228.243436,998.2299674,1071.041852,989.721551,733.4798601,649.9947197,635.957919,537.8474596,506.3317895,577.4679224,620.5961477,744.48649,1238.182829,1370.753416,1624.793199,1568.831934,1866.868899,2288.375911,2635.087363,2560.77459,2723.175298,2484.59634,2316.394798,2477.76531,2566.368337,2575.772741,2429.611346,2607.578619,3102.289686,2966.068304,3076.487862
Poland,POL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1731.209509,2235.541089,2459.020685,2497.130559,2874.831636,3700.959568,4163.511954,4137.008318,4533.535655,4415.500675,4520.641004,5015.2379,5223.45179,5720.813662,6711.727153,8043.923323,9068.855283,11272.52937,14048.56047,11556.30269,12567.73177,13867.66694,13087.42094,13621.90238,14262.28419,12637.52203,12464.0121,13913.34152,15658.21059,15874.52205,16150.9291,18635.50888,18891.21353,22145.26431,25022.67164
Pre-demographic dividend,PRE,129.0055864,130.6726791,139.768555,157.6964653,145.5970397,156.4448262,166.7645832,154.6625999,162.5244038,178.0722019,195.3655154,188.1307872,215.243005,258.0305853,345.7149595,382.6955116,434.853243,466.3501062,513.2991374,614.1547655,734.6342225,980.4332946,906.7462279,731.7406996,664.8670964,670.2708279,565.2799002,591.7733302,603.163162,593.5857415,938.7406832,517.0180435,390.7594107,395.9205456,399.9099172,570.6785446,673.1856616,719.3005405,739.6645399,447.7288813,502.6648677,464.8996277,519.0016656,548.7155608,666.4009573,808.6044759,987.5371356,1160.619251,1405.724825,1237.384611,1403.062569,1578.498283,1666.734156,1773.263421,1824.364908,1508.887721,1307.18884,1327.757463,1439.933709,1476.621873,1320.709111,1412.709089,1577.716271,1416.33353,1290.200001
Puerto Rico (US),PRI,717.5148431,777.2150274,854.744805,931.751666,1006.434446,1110.832691,1207.811824,1335.274112,1480.693176,1661.866885,1852.354673,2044.319906,2246.476714,2432.414219,2614.500941,2738.243153,2946.461953,3208.771356,3567.752629,4024.50942,4502.838428,4920.722937,5115.008514,5217.722729,5730.117009,6008.054486,6455.184461,6980.490143,7595.444656,8033.089441,8652.507492,9064.018517,9659.3389,10212.27676,10876.41882,11579.185,12173.16369,12817.64496,14304.40499,15220.99134,16192.12697,18123.1987,18731.45939,19557.12025,20988.99233,21959.3227,22935.94116,23664.88235,24898.33459,25768.72589,26414.88106,27170.07665,27742.02448,28212.04997,28576.0988,29242.04147,29978.08893,30328.48711,30679.91819,31830.5285,31427.11308,32619.07046,35353.68216,36948.40364,39285.01746
"Korea, Dem. People's Rep.",PRK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,376.9764303,400.2231621,426.4943363,452.2802916,490.2073859,544.7196199,601.2892223,676.3866699,751.9470856,832.1306821,934.0821561,1064.537713,1302.266268,1747.989041,2000.418246,2127.637507,2173.283934,2267.371003,2457.313216,2755.624618,3368.366669,3245.975214,3079.949566,2735.491066,2522.747476,2705.193002,3861.948433,4803.866095,5623.697,6056.381028,7884.617988,8958.985333,10810.56651,9534.656364,9977.319909,11781.36185,12185.0914,11575.50711,12199.20639,12475.29177,11526.37207,11734.76497,12936.69282,15797.78213,18064.15809,18780.12751,19839.45405,22811.05648,24949.04136,23151.21541,22551.9351,23246.54254,20593.42742,21676.48596,22120.68501,19215.7813,19980.28089,21442.38428,23541.14011,23343.3629,22299.40441,24711.45101,24620.51956,27386.29206,28844.49792
Paraguay,PRY,153.3752168,167.0928275,182.8051941,189.8724235,196.9733558,208.7295795,213.9476084,220.9309098,226.8019781,238.2422085,248.9967082,272.0824407,307.6305162,388.7122598,507.8704797,561.5223963,615.8250499,739.8344941,882.9319193,1148.895273,1456.844069,1792.614961,1679.818437,1709.80484,1319.234468,934.9919818,1031.156238,1068.953803,1113.894069,1211.296343,1440.158296,1685.268901,1682.674448,1661.709553,1760.288071,1978.715141,2088.171091,2078.508413,1889.884556,1766.306573,1736.117292,1637.686151,1367.765069,1443.998852,1786.215339,1970.871699,2439.431247,3211.936217,4384.954694,3941.848155,4750.962737,5805.401545,5642.169917,6435.683427,6652.254789,5879.337923,5775.159634,6152.267115,6258.449916,5821.181995,5365.472207,5976.931798,6205.625954,6299.990265,6416.09709
West Bank and Gaza,PSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1201.581542,1326.562857,1317.466751,1389.164971,1465.046057,1499.492177,1476.17185,1335.553195,1156.217473,1257.69857,1422.190886,1543.701414,1570.1044,1664.245717,2035.202341,2191.781787,2557.075624,2880.798437,3067.438727,3315.297539,3352.112595,3272.154324,3527.613824,3620.360487,3562.330943,3656.858271,3233.568638,3678.635657,3799.95527,3455.028529,2592.305912
Pacific island small states,PSS,,,,,,,,,,,358.6873312,395.8100128,460.1838437,604.3209102,804.436169,872.1398319,854.4244606,879.5238056,986.1753035,1162.210121,1299.849473,1314.59553,1265.722566,1185.336571,1219.06038,1145.730229,1222.707075,1173.873104,1188.983908,1219.294708,1343.2772,1404.209771,1519.648249,1573.635256,1818.225091,1948.765868,2061.836951,2037.026075,1729.290699,1858.849671,1688.387674,1639.282075,1697.335606,1999.392434,2272.93163,2494.534194,2589.157281,2822.039708,2991.323493,2670.8861,2903.690512,3341.488321,3494.912424,3586.991152,3847.92223,3721.794652,3853.81273,4096.993538,4245.783626,4170.32121,3666.089264,3649.533887,3888.62868,4153.197066,4399.411054
