,year,name,alpha_2,abb,christian,islam,buddhist,judaism,nonrelig,other,pop
5022,2006,Senegal,SN,SEN,0.0390641560268233,0.9370093658236135,0.0001199430540635212,0.0,0.0015473734542248861,0.021684209388875733,11105270
5023,2007,Senegal,SN,SEN,0.03813404383098545,0.9375060366678984,0.00012194399328101804,0.0,0.0015662539324736678,0.021990596137078433,11357673
5024,2008,Senegal,SN,SEN,0.037156493323467515,0.9379894151262239,0.0001254626110647855,0.0,0.001593788773526286,0.0226267855264057,11605051
5025,2009,Senegal,SN,SEN,0.036082734846793495,0.9384619799793117,0.0001299036189426318,0.0,0.0016279734233570757,0.023469169414492567,11847245
5026,2010,Senegal,SN,SEN,0.034867724508689024,0.938925520133981,0.0001349707690222307,0.0,0.0016669014104321233,0.02440471767110793,12084098
5027,1960,Somalia,SO,SOM,0.0029640686922060766,0.9947159841479525,0.0,0.0,0.0016871862615587846,0.0006327608982826949,3785000
5028,1961,Somalia,SO,SOM,0.002822048585976828,0.9937783600888496,0.0,0.0,0.0016038832381275413,0.0018156144392923472,3868112
5029,1962,Somalia,SO,SOM,0.002673123491580154,0.9931843314966408,0.0,0.0,0.0015240318175773356,0.0026784328260474935,3955298
5030,1963,Somalia,SO,SOM,0.0025190747065177875,0.9928782325303911,0.0,0.0,0.0014472384461265736,0.0032436824804322538,4046327
5031,1964,Somalia,SO,SOM,0.00236200696938157,0.9928077237941835,0.0,0.0,0.0013738327010338158,0.003532988647587401,4140970
5032,1965,Somalia,SO,SOM,0.002204057560745459,0.9929228591648974,0.0,0.0,0.0013040811512149092,0.0035690021231422507,4239000
5033,1966,Somalia,SO,SOM,0.002018577269327094,0.993619895127055,0.0,0.0,0.0012373634459661976,0.0031635588977858542,4340681
5034,1967,Somalia,SO,SOM,0.001805894457500759,0.9949318010592482,0.0,0.0,0.001173494057190406,0.0023391168433954416,4446550
5035,1968,Somalia,SO,SOM,0.001603325506898623,0.9963061627522423,0.0,0.0,0.0011124085675429946,0.0014099871861242338,4556779
5036,1969,Somalia,SO,SOM,0.00144449215654459,0.9972418077301308,0.0,0.0,0.0010542566495231336,0.0006623086443907766,4671538
5037,1970,Somalia,SO,SOM,0.0013600500939261115,0.997286579002296,0.0,0.0,0.0009989563765393447,0.0003544145272385723,4791000
5038,1971,Somalia,SO,SOM,0.0013238064872625873,0.996012496146872,0.0,0.0,0.0009469430901658403,0.001567108356268861,4911594
5039,1972,Somalia,SO,SOM,0.001289896295754765,0.9937348745604161,0.0,0.0,0.0008983383720010855,0.004370906868812004,5033738
5040,1973,Somalia,SO,SOM,0.0012562977078909325,0.99111160172632,0.0,0.0,0.0008511528327702555,0.007567804151572987,5163585
5041,1974,Somalia,SO,SOM,0.0012211509908638838,0.9887505633762479,0.0,0.0,0.0008045540396526437,0.010058244436706656,5307288
5042,1975,Somalia,SO,SOM,0.0011835130689087918,0.987205264119905,0.0,0.0,0.0007572655821604825,0.010853957229025771,5471000
5043,1976,Somalia,SO,SOM,0.00113971270498571,0.9877967733811612,0.0,0.0,0.0007059980046656493,0.009524452362493847,5674237
5044,1977,Somalia,SO,SOM,0.0010911447999322913,0.990440699853078,0.0,0.0,0.0006525920981790434,0.006980015612881624,5919471
5045,1978,Somalia,SO,SOM,0.001042621750049739,0.9936794591878476,0.0,0.0,0.0006017176833723731,0.004222690817477838,6187287
5046,1979,Somalia,SO,SOM,0.000997635744190897,0.9963014857386708,0.0,0.0,0.0005571152270058741,0.0020750142182061476,6458269
5047,1980,Somalia,SO,SOM,0.0009587367793832862,0.9973186354833904,0.0,0.0,0.0005213764337851929,0.0012012513034410845,6713000
5048,1981,Somalia,SO,SOM,0.0009237743857827271,0.9965414507827867,0.0,0.0,0.000492353927456693,0.0019411046404429518,6958409
5049,1982,Somalia,SO,SOM,0.0008907330052790499,0.9948792564238568,0.0,0.0,0.0004667329952895208,0.0036748979923405286,7207547
5050,1983,Somalia,SO,SOM,0.0008605160062554185,0.9930314444709464,0.0,0.0,0.00044415028306023707,0.005634762430604035,7450181
5051,1984,Somalia,SO,SOM,0.0008341501569291394,0.9915993536280777,0.0,0.0,0.0004241750602781942,0.00715990826562947,7676076
5052,1985,Somalia,SO,SOM,0.0008121904761904762,0.9911111111111112,0.0,0.0,0.00040634920634920635,0.007670349206349207,7875000
5053,1986,Somalia,SO,SOM,0.0007941742322288286,0.9915464205903469,0.0,0.0,0.0003891304550526352,0.007255355982880746,8043575
5054,1987,Somalia,SO,SOM,0.0007787882494280545,0.9923529829665094,0.0,0.0,0.0003724267945148894,0.006528515978708564,8192214
5055,1988,Somalia,SO,SOM,0.0007648205588375303,0.9932426447235664,0.0,0.0,0.0003572043287979426,0.005720910592572695,8331366
5056,1989,Somalia,SO,SOM,0.0007512266454566724,0.9939445041349337,0.0,0.0,0.0003448040589847486,0.005050712520294569,8471478
5057,1990,Somalia,SO,SOM,0.0007372144265336889,0.9942015539835324,0.0,0.0,0.00033630986895512,0.0047249217209787775,8623000
5058,1991,Somalia,SO,SOM,0.0007220281473842657,0.9937008758727965,0.0,0.0,0.0003361655699587162,0.005097639267049883,8793286
5059,1992,Somalia,SO,SOM,0.0007064607231345777,0.9926281196769644,0.0,0.0,0.00034548725791520667,0.006078614895792866,8975729
5060,1993,Somalia,SO,SOM,0.0006913884527757014,0.9914570457592603,0.0,0.0,0.00035983204489952814,0.007224916535013918,9159829
5061,1994,Somalia,SO,SOM,0.000677551409547958,0.9906207602823113,0.0,0.0,0.0003752510019994462,0.008132116633110465,9335085
5062,1995,Somalia,SO,SOM,0.0006655779159203456,0.9905173322094616,0.0,0.0,0.0003883679275102729,0.008428721947107786,9491000
5063,1996,Somalia,SO,SOM,0.0006541992802978504,0.9912510436344699,0.0,0.0,0.00040102104852489465,0.007859618580047502,9645379
5064,1997,Somalia,SO,SOM,0.0006428005219899163,0.992413750628882,0.0,0.0,0.00041561785019525677,0.006711881592554608,9807086
5065,1998,Somalia,SO,SOM,0.000632824648690883,0.9936429156797831,0.0,0.0,0.00042915117093660863,0.005416589129402894,9952204
5066,1999,Somalia,SO,SOM,0.0006253471526867256,0.9946088293966657,0.0,0.0,0.0004391052673341677,0.004367387126777924,10056814
5067,2000,Somalia,SO,SOM,0.000621669802911756,0.995,0.0,0.0,0.00044300287214023965,0.003935327324948004,10097000
5068,2001,Somalia,SO,SOM,0.0006144783317977258,0.9949123251464743,0.0,0.0,0.00044847942581724713,0.004025019645557038,9915728
5069,2002,Somalia,SO,SOM,0.0005983045857505232,0.9946899149930869,0.0,0.0,0.00046238378718999724,0.004252770928428684,9483464
5070,2003,Somalia,SO,SOM,0.0005764125173291749,0.9943962310271183,0.0,0.0,0.0004802880077648977,0.00455342470886094,8967536
5071,2004,Somalia,SO,SOM,0.0005542881351642924,0.9941229758114328,0.0,0.0,0.0004959420156733142,0.0048332378862677135,8535272
5072,2005,Somalia,SO,SOM,0.0005397414412257601,0.994,0.0,0.0,0.0005009576250897774,0.004959300933684463,8354000
5073,2006,Somalia,SO,SOM,0.0005308570662874501,0.9940430415425187,0.0,0.0,0.0004958961491325337,0.004925313100070435,8380787
5074,2007,Somalia,SO,SOM,0.0005192711557264692,0.9941718893740009,0.0,0.0,0.00048728877318058894,0.004820488551546219,8473415
5075,2008,Somalia,SO,SOM,0.0005044920485278809,0.9943818036053147,0.0,0.0,0.0004747820447534388,0.004643777632760077,8650285
5076,2009,Somalia,SO,SOM,0.00048612543581632456,0.9946631467646398,0.0,0.0,0.0004582412539415803,0.004399541579570593,8929794
5077,2010,Somalia,SO,SOM,0.00046429151333632357,0.9949998633491045,0.0,0.0,0.00043803310595696087,0.004097704854429284,9330345
5078,1945,El Salvador,SV,SAL,0.8999459770114943,0.0,0.0,0.0,0.0,0.10005402298850574,1740000
5079,1946,El Salvador,SV,SAL,0.9027791886718585,0.0,0.0,0.0,0.0,0.0971660242501304,1752238
5080,1947,El Salvador,SV,SAL,0.9050856354292778,0.0,0.0,0.0,0.0,0.09475124946733605,1771755
5081,1948,El Salvador,SV,SAL,0.907049990762649,0.0,0.0,0.0,0.0,0.09270905905894765,1797052
5082,1949,El Salvador,SV,SAL,0.908860729002487,0.0,0.0,0.0,0.0,0.09092850068952,1826633
5083,1950,El Salvador,SV,SAL,0.9107046799354491,0.0,0.0,0.0,0.0,0.08929532006455083,1859000
5084,1951,El Salvador,SV,SAL,0.9117657285736414,0.0,0.0,0.0,0.0,0.08868840833968177,1898106
5085,1952,El Salvador,SV,SAL,0.9116500158155699,0.0,0.0,0.0,0.0,0.08930662076728108,1947448
5086,1953,El Salvador,SV,SAL,0.9111414045131848,0.0,0.0,0.0,0.0,0.09007216047987941,2004837
5087,1954,El Salvador,SV,SAL,0.9109523597687521,0.0,0.0,0.0,0.0,0.09001568601662215,2068084
5088,1955,El Salvador,SV,SAL,0.9117096018735363,0.0,0.0,0.0,0.0,0.0882903981264637,2135000
5089,1956,El Salvador,SV,SAL,0.9135162325831113,0.0,0.0,0.0,0.0,0.08489521080435242,2214589
5090,1957,El Salvador,SV,SAL,0.916192828835662,0.0,0.0,0.0,0.0,0.08078621147064197,2309862
5091,1958,El Salvador,SV,SAL,0.9198735080758952,0.0,0.0,0.0,0.0,0.07652512408492555,2409640
5092,1959,El Salvador,SV,SAL,0.924717090747523,0.0,0.0,0.0,0.0,0.07251754672667542,2502746
5093,1960,El Salvador,SV,SAL,0.9309542280837859,0.0,0.0,0.0,0.0,0.06904577191621412,2578000
5094,1961,El Salvador,SV,SAL,0.9380681051729608,0.0,0.0,0.0,0.0,0.06365893835271587,2631665
5095,1962,El Salvador,SV,SAL,0.9453865733078243,0.0,0.0,0.0,0.0,0.05519467525448326,2673555
5096,1963,El Salvador,SV,SAL,0.9529148916013684,0.0,0.0,0.0,0.0,0.04571752326277061,2712811
5097,1964,El Salvador,SV,SAL,0.9605597521621647,0.0,0.0,0.0,0.0,0.03727173928016536,2758578
5098,1965,El Salvador,SV,SAL,0.9681347517730496,0.0,0.0,0.0,0.0,0.03186524822695035,2820000
5099,1966,El Salvador,SV,SAL,0.9741634572057711,0.0,1.0542335127230681e-05,1.0542335127230681e-05,3.434760799517093e-05,0.0286112173846507,2940525
5100,1967,El Salvador,SV,SAL,0.9776085594424759,0.0,3.3617416511146096e-05,3.3617416511146096e-05,0.00012774618274235516,0.025632159509198525,3123381
5101,1968,El Salvador,SV,SAL,0.9791958941017805,0.0,5.847999049850876e-05,5.847999049850876e-05,0.0002673801627431818,0.02312672613941027,3317374
5102,1969,El Salvador,SV,SAL,0.9796996005255652,0.0,7.720426086858826e-05,7.720426086858826e-05,0.00044824563399822144,0.02108569356073253,3471311
5103,1970,El Salvador,SV,SAL,0.9797504244482174,0.0,8.488964346349746e-05,8.488964346349746e-05,0.0006791171477079797,0.01940067911714771,3534000
5104,1971,El Salvador,SV,SAL,0.9788525749858518,0.0,8.488964346349746e-05,8.488964346349746e-05,0.002882569326542162,0.01726768534238823,3534000
5105,1972,El Salvador,SV,SAL,0.9767119411431805,0.0,8.488964346349746e-05,8.488964346349746e-05,0.007758064516129032,0.01442982456140351,3534000
5106,1973,El Salvador,SV,SAL,0.9741567628749292,0.0,8.488964346349746e-05,8.488964346349746e-05,0.013488964346349745,0.011563950198075835,3534000
5107,1974,El Salvador,SV,SAL,0.9720161290322581,0.0,8.488964346349746e-05,8.488964346349746e-05,0.018259196378041877,0.009347764572722128,3534000
5108,1975,El Salvador,SV,SAL,0.9711185625353707,0.0,8.488964346349746e-05,8.488964346349746e-05,0.02025297113752122,0.008458687040181097,3534000
5109,1976,El Salvador,SV,SAL,0.9724766129687423,0.0,9.726750165658714e-05,8.593804833863239e-05,0.018071583354656653,0.01034655416058975,3618886
5110,1977,El Salvador,SV,SAL,0.9751197872307074,0.0,0.00012435926241371922,8.830552667192668e-05,0.013239036267968084,0.014486025258515736,3827620
5111,1978,El Salvador,SV,SAL,0.9771530390021778,0.0,0.00015251838653145325,9.068000224866852e-05,0.008090073839430402,0.018804490493264995,4091310
5112,1979,El Salvador,SV,SAL,0.9772277184388077,0.0,0.00017230786808865195,9.168252874235758e-05,0.004232599957568035,0.02186996883485097,4341067
5113,1980,El Salvador,SV,SAL,0.9742901508429459,0.0,0.0001774622892635315,9.09494232475599e-05,0.002706299911268855,0.02273513753327418,4508000
5114,1981,El Salvador,SV,SAL,0.9690840122580163,0.0,0.00015557181768721199,7.974142051844526e-05,0.006871885304460131,0.02039403125689861,4602376
5115,1982,El Salvador,SV,SAL,0.9637106523308515,0.0,0.0001106369527422159,5.6599985476230145e-05,0.016649579878598372,0.01565235220996245,4681980
5116,1983,El Salvador,SV,SAL,0.9590263191972535,0.0,5.916792214259469e-05,3.0320928073073437e-05,0.02805654431961627,0.010259633474725716,4749195
5117,1984,El Salvador,SV,SAL,0.9558537177563199,0.0,1.7268616661052633e-05,8.738336141737476e-06,0.037360964229621006,0.005856349659943488,4806407
5118,1985,El Salvador,SV,SAL,0.955,0.0,0.0,0.0,0.04098023064250412,0.004019769357495881,4856000
5119,1986,El Salvador,SV,SAL,0.9564276814971929,3.1459125301491796e-05,1.1439681927815199e-05,1.0622561790114113e-05,0.037911105908779566,0.005550084255300199,4895241
5120,1987,El Salvador,SV,SAL,0.959073925582421,0.0001068056954644738,3.858000406511411e-05,3.573726692347413e-05,0.031187263075626352,0.0092204179189093,4924831
5121,1988,El Salvador,SV,SAL,0.9622123053934536,0.00019687821820164368,7.04723057973063e-05,6.542414635623852e-05,0.023303919390990045,0.013565414050037356,4952300
5122,1989,El Salvador,SV,SAL,0.9651186045676594,0.00027341044323583966,9.68871930175426e-05,8.986638192931487e-05,0.016732799363874395,0.017134790947326065,4985179
5123,1990,El Salvador,SV,SAL,0.967072152653548,0.0003080898429735639,0.0001073345259391771,9.938382031405287e-05,0.013913734843967402,0.018499304313257803,5031000
5124,1991,El Salvador,SV,SAL,0.9651661456478956,0.0003096768640277946,0.00010074768475951625,9.33138750102704e-05,0.01678417302779071,0.018080785949317068,5111780
5125,1992,El Salvador,SV,SAL,0.9586244128404952,0.00030671798380223285,8.695120413085105e-05,8.083595460956043e-05,0.024111282253163686,0.017330617143337626,5232820
5126,1993,El Salvador,SV,SAL,0.9498663552908928,0.0003016793795448361,7.160700439257824e-05,6.658521447413768e-05,0.033587404904503224,0.016396330075927605,5376569
5127,1994,El Salvador,SV,SAL,0.9410525313732981,0.000296263907617783,5.881843004018294e-05,5.501785456066343e-05,0.04316566943788946,0.015406085155694194,5525479
5128,1995,El Salvador,SV,SAL,0.9340250794772166,0.0002924761568350406,5.316142705757683e-05,4.980572235959025e-05,0.051115506888025436,0.014463970328505828,5662000
5129,1996,El Salvador,SV,SAL,0.9280477222828835,0.0002897025237918198,5.7250736844573905e-05,5.362945529717616e-05,0.05820641028913002,0.013379428223785543,5799052
5130,1997,El Salvador,SV,SAL,0.921915733507634,0.0002871387880624907,6.825430208042811e-05,6.405145096710125e-05,0.06554985144602454,0.012051591510442487,5948343
5131,1998,El Salvador,SV,SAL,0.9164393320820969,0.00028486945836546666,8.143818521571843e-05,7.634829863973602e-05,0.07227015016314728,0.010675134048730574,6090509
5132,1999,El Salvador,SV,SAL,0.9122903723593069,0.00028278250899143643,9.184389180918449e-05,8.620435459283105e-05,0.0776522380986832,0.009410776317746351,6206183
5133,2000,El Salvador,SV,SAL,0.9100637348629701,0.00028091140854047164,9.592096876991714e-05,9.002549394518802e-05,0.08107600382409177,0.008393403441682601,6276000
5134,2001,El Salvador,SV,SAL,0.9092906355817802,0.00025032828834901753,8.545088500324285e-05,8.481674114422064e-05,0.08287467557596512,0.007481153640849772,6307717
5135,2002,El Salvador,SV,SAL,0.9089064465387683,0.0001804827930518234,6.163598011402025e-05,7.348905321287028e-05,0.0840643650316643,0.006534994301832659,6327473
5136,2003,El Salvador,SV,SAL,0.9086143703682684,9.773830411430968e-05,3.3262551884063454e-05,6.0061764302503204e-05,0.0850531333796802,0.005684743523655034,6343470
5137,2004,El Salvador,SV,SAL,0.9081231795788502,2.8755897315990542e-05,9.742435156237232e-06,4.886931183209322e-05,0.08623705041804475,0.005063866376530662,6363912
5138,2005,El Salvador,SV,SAL,0.9071492887290917,0.0,0.0,4.408316398311709e-05,0.088,0.004806628106925121,6397000
5139,2006,El Salvador,SV,SAL,0.9033972313338785,1.3134382971411548e-05,0.0,4.589307932363799e-05,0.09091928937116282,0.006155235426861265,6471564
5140,2007,El Salvador,SV,SAL,0.8956194193555032,5.0888026350304694e-05,0.0,5.2099646025311944e-05,0.0950592875797473,0.009806243839671215,6602732
5141,2008,El Salvador,SV,SAL,0.8851494199151213,0.00011035466040418722,0.0,6.181631378255942e-05,0.10001953336502341,0.015044084326303978,6778146
5142,2009,El Salvador,SV,SAL,0.8732460862573043,0.0001881053028946314,0.0,7.458360944300073e-05,0.10543459697436772,0.021184608176224605,6985449
5143,2010,El Salvador,SV,SAL,0.8609998657846165,0.00028104812231569235,0.0,8.984666169736982e-05,0.11099972713236077,0.027629373646753986,7212288
5144,1950,Syria,SY,SYR,0.13254248927038625,0.8433928469241774,0.0,0.002242346208869814,0.0,0.021822317596566523,3495000
5145,1951,Syria,SY,SYR,0.12378496889034947,0.854943634942904,0.0,0.0030366188051651256,0.0,0.018102265286941647,3584579
5146,1952,Syria,SY,SYR,0.11580928000626656,0.8653940250613533,0.0,0.003649782941405739,0.0,0.014760147601476014,3676657
5147,1953,Syria,SY,SYR,0.10872689628033494,0.874824257665972,0.0,0.004069320042236498,0.0,0.011814445794461418,3771146
5148,1954,Syria,SY,SYR,0.10263456978311025,0.8833114957874392,0.0,0.004283916363061007,0.0,0.009280095223420328,3867956
5149,1955,Syria,SY,SYR,0.0976155785228132,0.8909296697756491,0.0,0.004285354171918326,0.0,0.00716939752961936,3967000
5150,1956,Syria,SY,SYR,0.09352522055363889,0.8982972808981081,0.0,0.004088257364926038,0.0,0.005248917123383863,4065791
5151,1957,Syria,SY,SYR,0.0899749047853796,0.9053883274955523,0.0,0.0037593596794267023,0.0,0.003421987403647799,4164539
5152,1958,Syria,SY,SYR,0.08670202170515023,0.9113522013315555,0.0,0.0033638061581509142,0.0,0.0018914086319099922,4267190
5153,1959,Syria,SY,SYR,0.08347977645770206,0.9153993140225621,0.0,0.002962289515372816,0.0,0.0008456505078585876,4377695
5154,1960,Syria,SY,SYR,0.08011444444444445,0.9168197777777778,0.0,0.002611111111111111,0.0,0.00045466666666666664,4500000
5155,1961,Syria,SY,SYR,0.07636034798080873,0.9138101812360534,0.0,0.0022896423425213565,0.0,0.006393929689187086,4640026
5156,1962,Syria,SY,SYR,0.07238100121434352,0.9068302966408165,0.0,0.0019642933817236507,0.0,0.019913482714676797,4797654
5157,1963,Syria,SY,SYR,0.0685684194592018,0.8984201758214152,0.0,0.0016629198464984678,0.0,0.03505719268693707,4967768
5158,1964,Syria,SY,SYR,0.0652474950221126,0.8907910297934699,0.0,0.0014086765378975386,0.0,0.04664997167292972,5145255
5159,1965,Syria,SY,SYR,0.0626837558685446,0.8858328638497652,0.0,0.0012206572769953052,0.0,0.05026272300469484,5325000
5160,1966,Syria,SY,SYR,0.06462249885546305,0.8846809582814918,0.0,0.0010871739612669088,0.0010958873274617346,0.04354232463170598,5508778
5161,1967,Syria,SY,SYR,0.07231939054109336,0.8861129101634725,0.0,0.0009792068529744242,0.003584402297890793,0.030455403109744844,5700532
5162,1968,Syria,SY,SYR,0.08258142000275669,0.8884332472025874,0.0,0.0008866815848441534,0.006377325907360932,0.01602740541201279,5898397
5163,1969,Syria,SY,SYR,0.0926170410726451,0.8901591474021507,0.0,0.0008009169072477243,0.008525847355662839,0.004636171282784975,6100508
5164,1970,Syria,SY,SYR,0.1,0.89,0.0,0.0007137192704203013,0.009206978588421887,7.930214115781126e-05,6305000
5165,1971,Syria,SY,SYR,0.10498246813439524,0.8877610163794181,0.0,0.0006138804298023732,0.007994278646690294,0.0006770514004204943,6506153
5166,1972,Syria,SY,SYR,0.1093315135027275,0.8844579566336673,0.0,0.0005075024763675052,0.0056098187337761014,0.002109050843605424,6705386
5167,1973,Syria,SY,SYR,0.11311296379302911,0.8806979687022085,0.0,0.0004106174859387384,0.002956359087451107,0.003868456561502484,6911542
5168,1974,Syria,SY,SYR,0.11636839651299943,0.8770373336047301,0.0,0.00033868528987171173,0.0008462926717531141,0.005497748219449003,7133466
5169,1975,Syria,SY,SYR,0.11912411924119241,0.8739837398373984,0.0,0.0003048780487804878,0.0,0.006587262872628726,7380000
5170,1976,Syria,SY,SYR,0.12203708168984581,0.8709038520233997,0.0,0.00029310190527962506,0.0,0.007176176781352883,7676511
5171,1977,Syria,SY,SYR,0.12495903610793352,0.8676860988525872,0.0,0.00028046788025741715,0.0,0.007587341749114874,8022309
5172,1978,Syria,SY,SYR,0.1268752643180026,0.8653960087281128,0.0,0.0002682674963166873,0.0,0.00787836060183011,8387151
5173,1979,Syria,SY,SYR,0.12697607860885896,0.8648829008250507,0.0,0.0002574136268596132,0.0,0.008104410628048063,8740796
5174,1980,Syria,SY,SYR,0.12457461614934276,0.8668618137633933,0.0,0.0002485363967745499,0.0,0.00831503369048934,9053000
5175,1981,Syria,SY,SYR,0.11935182262972444,0.8714381423322388,0.0,0.00024161200955580866,0.0,0.008522568333513916,9312451
5176,1982,Syria,SY,SYR,0.1123919435201324,0.8775986582594093,0.0,0.00023579388973145906,0.0,0.008708130340993596,9542232
5177,1983,Syria,SY,SYR,0.10505754639615138,0.8843985883611386,0.0,0.00023044573223209635,0.0,0.008868575979545433,9763687
5178,1984,Syria,SY,SYR,0.09864164019763234,0.8909303420899103,0.0,0.00022504138511072187,0.0,0.008999655036561223,9998161
5179,1985,Syria,SY,SYR,0.0943669036719587,0.8963173273595013,0.0,0.00021914872893737217,0.0,0.00909662023960261,10267000
5180,1986,Syria,SY,SYR,0.09142428317604837,0.9004542346196732,0.0,0.00022977216087301328,0.0003193379538448951,0.009197122028102118,10584398
5181,1987,Syria,SY,SYR,0.08835540197768273,0.9037435916511896,0.0,0.00026194110054196946,0.0010455708967899969,0.0092995488416418,10941391
5182,1988,Syria,SY,SYR,0.08530563501394223,0.9061405865079748,0.0,0.000298818870729579,0.0018596706316681246,0.00934630193103748,11324586
5183,1989,Syria,SY,SYR,0.08238827969964303,0.9076312474793284,0.0,0.0003257516027140961,0.002484517200375715,0.009287930715415534,11720587
5184,1990,Syria,SY,SYR,0.07968801584681413,0.9082175635523275,0.0,0.0003301419610432486,0.002682403433476395,0.009081875206338725,12116000
5185,1991,Syria,SY,SYR,0.08047408602324062,0.9074980055478764,0.0,0.00030709689418307034,0.002326394786319201,0.007970698290722973,12517222
5186,1992,Syria,SY,SYR,0.08571896452704426,0.9056145178744123,0.0,0.00026844632975415203,0.0016283063665387216,0.005809636295428278,12933684
5187,1993,Syria,SY,SYR,0.0923453713624636,0.9033151791711217,0.0,0.0002267055380314637,0.0008565096945442354,0.003398187239158545,13356533
5188,1994,Syria,SY,SYR,0.09765875135244287,0.9012531246094011,0.0,0.00019278616805698689,0.00024533781928938843,0.0014342826358456555,13776922
5189,1995,Syria,SY,SYR,0.09929486817989568,0.9,0.0,0.00017623008600028197,0.0,0.0005289017341040462,14186000
5190,1996,Syria,SY,SYR,0.09833795906766923,0.8993970679693525,0.0,0.00017145896767436074,0.0005811773168290132,0.00035786915732992575,14580748
5191,1997,Syria,SY,SYR,0.09724245715876235,0.8990061492975524,0.0,0.00016703148570230527,0.0020246220444947827,0.0002254925056981121,14967238
5192,1998,Syria,SY,SYR,0.09591326632119573,0.8989209559659403,0.0,0.00016286375456718826,0.003914918932286072,0.00013094245867201936,15350254
5193,1999,Syria,SY,SYR,0.09426562386793928,0.8992266078916629,0.0,0.00015888571541153307,0.00587610219020781,7.391363480944519e-05,15734580
5194,2000,Syria,SY,SYR,0.09222499224806202,0.9,0.0,0.0001550387596899225,0.007565891472868217,5.407751937984496e-05,16125000
5195,2001,Syria,SY,SYR,0.0892432276285828,0.9017405035705741,0.0,0.00013559755420754368,0.00920283650712323,6.083729552615241e-05,16519472
5196,2002,Syria,SY,SYR,0.08534180856209123,0.9043495061118734,0.0,9.577375826218634e-05,0.011008070239764875,8.282656501563151e-05,16914863
5197,2003,Syria,SY,SYR,0.08125621811959327,0.9070549587919086,0.0,5.082498773558392e-05,0.012686610006816324,0.00011863014182828339,17314318
5198,2004,Syria,SY,SYR,0.0776587888865301,0.9091523821873979,0.0,1.467187315014484e-05,0.013969090426252901,0.0001668643419422242,17720982
5199,2005,Syria,SY,SYR,0.07516341382732385,0.91,0.0,0.0,0.01461021060756423,0.00022637556511191973,18138000
5200,2006,Syria,SY,SYR,0.07382965072275142,0.9096623741597273,0.0,0.0,0.014821881896344263,0.0007606917506607241,18565996
5201,2007,Syria,SY,SYR,0.07326314174243544,0.9086401266389175,0.0,0.0,0.014950807808803524,0.002061376535185613,19003321
5202,2008,Syria,SY,SYR,0.07335982353666426,0.9069883112886128,0.0,0.0,0.014972617066808105,0.003884891627667791,19449706
5203,2009,Syria,SY,SYR,0.07402303876777176,0.9047587516711979,0.0,0.0,0.014865597810065108,0.006007972716645825,19904884
5204,2010,Syria,SY,SYR,0.07516333483695581,0.901999981540203,0.0,0.0,0.014610143815565418,0.008226490712070959,20368588
5205,1960,Chad,TD,CHA,0.12427513054830287,0.5711488250652742,0.0,0.0,0.00019157963446475197,0.30438446475195824,3064000
5206,1961,Chad,TD,CHA,0.1294917783508805,0.5677579509417783,0.0,0.0,0.0001989264409935249,0.30285295280228774,3106676
5207,1962,Chad,TD,CHA,0.13631352389603502,0.5634442869883929,0.0,0.0,0.0002067932207346361,0.3009291739562334,3152908
5208,1963,Chad,TD,CHA,0.14436288760748964,0.5580857743656168,0.0,0.0,0.00021452647106765484,0.29865644600521735,3202402
5209,1964,Chad,TD,CHA,0.15328013705027307,0.5515729689473969,0.0,0.0,0.00022274356163575498,0.2960781157062169,3254864
5210,1965,Chad,TD,CHA,0.16272688821752265,0.5438066465256798,0.0,0.0,0.0002311178247734139,0.2932353474320242,3310000
5211,1966,Chad,TD,CHA,0.1739222193199088,0.5349259118541033,0.0,0.0,0.00023924297112462006,0.29005568484042554,3368960
5212,1967,Chad,TD,CHA,0.18735036111442913,0.5254082384782792,0.0,0.0,0.0002476379707670659,0.2865244156472237,3432430
5213,1968,Chad,TD,CHA,0.20166056089294798,0.5156403061078693,0.0,0.0,0.0002560424298883815,0.28275942870532833,3499420
5214,1969,Chad,TD,CHA,0.21561023721329023,0.5059726417367622,0.0,0.0,0.0002647845018408827,0.2788671146054571,3568940
5215,1970,Chad,TD,CHA,0.22806593406593406,0.49671785714285716,0.0,0.0,0.0002739010989010989,0.2749423076923077,3640000
5216,1971,Chad,TD,CHA,0.2387571741372856,0.48900858876538855,2.9625719433663974e-06,0.0,0.00028332960767467726,0.27107883403941296,3712990
5217,1972,Chad,TD,CHA,0.24847509877875934,0.48317343095516485,1.0293578126938294e-05,0.0,0.000293235007667396,0.2672220799890202,3788770
5218,1973,Chad,TD,CHA,0.2577299779806597,0.4783392012784923,1.9911793341444587e-05,0.0,0.0003033316050586299,0.2632411486260216,3867055
5219,1974,Chad,TD,CHA,0.26699682842059397,0.4736951433290438,2.963856154181317e-05,0.0,0.00031310480398018015,0.25901468248740994,3947560
5220,1975,Chad,TD,CHA,0.2767166253101737,0.4684928039702233,3.7965260545905705e-05,0.0,0.0003220843672456576,0.2544305210918114,4030000
5221,1976,Chad,TD,CHA,0.28821622919723217,0.46248987631850924,4.448100150797887e-05,0.0,0.00032862466687861983,0.2495777950840472,4114116
5222,1977,Chad,TD,CHA,0.3011557631619985,0.4562023020030927,5.09492876027765e-05,0.0,0.0003335511772499527,0.2446668118959444,4200255
