,year,name,christian,islam,buddhist,judaism,nonrelig,other,pop
4368,1997,KZK,4228291000,7554257000,7430000,9656000,4378484000,60635000,16189088000
4369,1998,KZK,4139066000,7558087000,3577000,7740000,4488064000,47044000,16212952000
4370,1999,KZK,4087067000,7563169000,963000,6309000,4533469000,38491000,16221744000
4371,2000,KZK,4070200000,7569340000,0,5500000,4542440000,35520000,16223000000
4372,2001,KZK,4120581000,7581849000,0,5108000,4387143000,39950000,16111096000
4373,2002,KZK,4243101000,7606125000,0,4817000,4002851000,50514000,15844248000
4374,2003,KZK,4394819000,7642269000,0,4592000,3511964000,63122000,15525752000
4375,2004,KZK,4532799000,7690387000,0,4398000,3036880000,73686000,15258904000
4376,2005,KZK,4614100000,7750583000,0,4200000,2700000000,78117000,15147000000
4377,2006,KZK,4651054000,7903885000,0,3992000,2479333000,75654000,15195239000
4378,2007,KZK,4683285000,8208103000,0,3797000,2277577000,68483000,15338472000
4379,2008,KZK,4708788000,8628510000,0,3615000,2104153000,56928000,15574470000
4380,2009,KZK,4725559000,9130379000,0,3449000,1968487000,41315000,15901004000
4381,2010,KZK,4731595000,9678983000,0,3300000,1880000000,21970000,16315848000
4382,1955,LAO,58320000,3627000,1179000000,0,36484000,666569000,1944000000
4383,1956,LAO,62889000,3752000,1234487000,0,42700000,687548000,2030748000
4384,1957,LAO,66205000,3878000,1285733000,0,48917000,710921000,2113764000
4385,1958,LAO,68404000,4003000,1331556000,0,55134000,736445000,2192707000
4386,1959,LAO,69624000,4129000,1370773000,0,61351000,763877000,2267233000
4387,1960,LAO,70000000,4255000,1402200000,0,67568000,792977000,2337000000
4388,1961,LAO,68192000,4380000,1426052000,0,73784000,825560000,2400665000
4389,1962,LAO,63882000,4505000,1445090000,0,80001000,862191000,2459029000
4390,1963,LAO,58737000,4631000,1461949000,0,86218000,900751000,2514960000
4391,1964,LAO,54427000,4756000,1479264000,0,92435000,939120000,2571327000
4392,1965,LAO,52620000,4882000,1499670000,0,98652000,975176000,2631000000
4393,1966,LAO,52644000,4988000,1528602000,0,105549000,1011823000,2701941000
4394,1967,LAO,52715000,5077000,1564579000,0,113126000,1050527000,2782328000
4395,1968,LAO,52828000,5174000,1599862000,0,120364000,1087011000,2860343000
4396,1969,LAO,52980000,5309000,1626708000,0,126240000,1116998000,2924172000
4397,1970,LAO,53166000,5509000,1637377000,0,129736000,1136212000,2962000000
4398,1971,LAO,53752000,6796000,1636917000,0,131413000,1146437000,2978860000
4399,1972,LAO,54940000,9713000,1635822000,0,132643000,1153543000,2989996000
4400,1973,LAO,56480000,13560000,1634514000,0,133618000,1159376000,2998901000
4401,1974,LAO,58121000,17639000,1633419000,0,134529000,1165781000,3009071000
4402,1975,LAO,59612000,21254000,1632960000,0,135568000,1174606000,3024000000
4403,1976,LAO,60806000,24907000,1636758000,0,136921000,1186595000,3046740000
4404,1977,LAO,61872000,29063000,1646982000,0,138460000,1201267000,3077295000
4405,1978,LAO,63030000,32968000,1661876000,0,139907000,1218630000,3114579000
4406,1979,LAO,64499000,35866000,1679684000,0,140980000,1238688000,3157509000
4407,1980,LAO,66500000,37000000,1698650000,0,141400000,1261450000,3205000000
4408,1981,LAO,71958000,36316000,1721766000,0,140847000,1289316000,3261895000
4409,1982,LAO,81618000,34568000,1752058000,0,139436000,1323997000,3331956000
4410,1983,LAO,92430000,32212000,1787814000,0,137534000,1364458000,3412468000
4411,1984,LAO,101341000,29704000,1827325000,0,135509000,1409667000,3500720000
4412,1985,LAO,105300000,27500000,1868880000,0,133730000,1458590000,3594000000
4413,1986,LAO,105648000,25526000,1913911000,0,132346000,1517099000,3697417000
4414,1987,LAO,105835000,23479000,1964531000,0,131112000,1587591000,3814705000
4415,1988,LAO,105968000,21468000,2020049000,0,129803000,1663810000,3941084000
4416,1989,LAO,106153000,19605000,2079776000,0,128194000,1739504000,4071775000
4417,1990,LAO,106500000,18000000,2143020000,0,126060000,1808420000,4202000000
4418,1991,LAO,110110000,16475000,2207302000,0,122221000,1879197000,4335414000
4419,1992,LAO,118052000,14923000,2273963000,0,116237000,1956228000,4475367000
4420,1993,LAO,127376000,13553000,2348046000,0,108987000,2026886000,4616612000
4421,1994,LAO,135133000,12577000,2434591000,0,101353000,2078541000,4753904000
4422,1995,LAO,138374000,12205000,2538640000,0,94215000,2098566000,4882000000
4423,1996,LAO,136122000,16437000,2705564000,0,86434000,2051481000,5006338000
4424,1997,LAO,130432000,26586000,2943427000,0,77421000,1938831000,5130957000
