name,abb,year,christian,islam,buddhist,nonrelig,judaism,other,pop
TKM,TKM,2000,401310,3968510,573,44590,0,44017,4459000
TKM,TKM,2005,474120,4688520,677,52680,0,52003,5268000
TKM,TKM,2010,505440,4998243,722,56160,700,54739,5616004
TOG,TOG,1960,354998,122000,0,66,0,966936,1444000
TOG,TOG,1965,469999,130000,0,176,0,1026825,1627000
TOG,TOG,1970,546417,270114,0,467,0,1145002,1962000
TOG,TOG,1975,753458,355257,0,1233,0,1121052,2231000
TOG,TOG,1980,960500,441300,0,2000,0,1211200,2615000
TOG,TOG,1985,1160360,510000,0,4600,0,1353040,3028000
TOG,TOG,1990,1467000,650000,0,7200,0,1399800,3524000
TOG,TOG,1995,1777899,735300,0,9305,0,1562496,4085000
TOG,TOG,2000,1917880,555480,0,11410,0,2144230,4629000
TOG,TOG,2005,2513727,731169,0,14463,0,2077641,5337000
TOG,TOG,2010,2797212,815854,0,14365,0,2200098,5827529
TON,TON,2000,89100,0,132,372,0,20396,110000
TON,TON,2005,91044,0,123,380,0,20853,112400
TON,TON,2010,98745,0,126,454,0,5492,104817
TRI,TRI,1960,574696,49736,0,23122,0,252446,900000
TRI,TRI,1965,607342,54968,1000,12061,150,321323,996844
TRI,TRI,1970,639990,60200,2000,1000,300,267510,971000
TRI,TRI,1975,741575,65200,2000,1100,400,365725,1176000
TRI,TRI,1980,712000,70200,2000,1200,500,296100,1082000
TRI,TRI,1985,727820,0,0,150000,0,300180,1178000
TRI,TRI,1990,760400,80190,3900,15795,600,354115,1215000
TRI,TRI,1995,776469,82830,3966,22142,602,373991,1260000
TRI,TRI,2000,792540,85470,4032,28490,605,383863,1295000
TRI,TRI,2005,754060,75085,4118,100296,611,359830,1294000
TRI,TRI,2010,729270,65700,0,175640,0,334390,1305000
TUN,TUN,1955,200000,3496810,0,0,78580,153610,3929000
TUN,TUN,1960,225000,3930000,0,0,57792,8208,4221000
TUN,TUN,1965,41153,4500000,0,0,63784,25063,4630000
TUN,TUN,1970,51250,5074740,0,0,0,10,5126000
TUN,TUN,1975,31710,5330450,0,666,23096,225078,5611000
TUN,TUN,1980,12172,6407320,0,1333,46193,98982,6566000
TUN,TUN,1985,71776,7117006,0,0,48330,23888,7261000
TUN,TUN,1990,76350,8070750,0,0,3600,3300,8154000
TUN,TUN,1995,50790,8823630,0,0,44790,38790,8958000
TUN,TUN,2000,23895,9490140,0,0,1911,70054,9586000
TUN,TUN,2005,25000,9928710,0,0,2000,73290,10029000
TUN,TUN,2010,37346,10443506,0,0,1500,66645,10548997
TUR,TUR,1945,208248,18397800,0,561,76965,45426,18729000
TUR,TUR,1950,197350,20415800,0,0,0,156850,20770000
TUR,TUR,1955,264053,23536893,0,270,42228,9556,23853000
TUR,TUR,1960,221480,27251539,0,277,21963,10741,27506000
TUR,TUR,1965,214806,30800000,0,0,18198,115996,31149000
TUR,TUR,1970,286246,34910321,0,0,12916,111517,35321000
TUR,TUR,1975,300621,39455160,2000,7500,9958,250761,40026000
TUR,TUR,1980,315000,44000000,4000,15000,7000,98000,44439000
TUR,TUR,1985,361070,48579300,6000,0,22000,1337630,50306000
TUR,TUR,1990,400900,55450432,30000,110000,22000,84668,56098000
TUR,TUR,1995,419539,61019340,0,57000,20000,128121,61644000
TUR,TUR,2000,334433,65759180,0,102955,20000,374432,66591000
TUR,TUR,2005,300579,71087650,0,360325,17000,299446,72065000
TUR,TUR,2010,320277,75699756,0,383938,15000,368661,76787632
TUV,TUV,2000,10450,0,0,200,0,350,11000
TUV,TUV,2005,9700,10,0,150,0,140,10000
TUV,TUV,2010,9764,10,0,70,0,223,10067
UAE,UAE,1970,0,419300,0,0,0,85700,505000
UAE,UAE,1975,11000,452259,0,0,0,41741,505000
UAE,UAE,1980,26980,931399,0,2600,0,54021,1015000
UAE,UAE,1985,41252,1473440,0,0,0,37308,1552000
UAE,UAE,1990,48384,1790000,3600,0,0,79016,1921000
UAE,UAE,1995,58280,2221440,0,0,0,34280,2314000
UAE,UAE,2000,167815,1582317,4882,34827,0,651159,2441000
UAE,UAE,2005,273823,2566912,7990,57000,0,1089275,3995000
UAE,UAE,2010,445461,4208337,22000,85000,0,1475852,6236650
UGA,UGA,1965,5232118,383786,0,428,441,2430227,8047000
UGA,UGA,1970,6674128,588400,0,1039,519,2541914,9806000
UGA,UGA,1975,8253563,902101,182,2519,609,2390026,11549000
UGA,UGA,1980,9903000,1049600,363,4000,700,2162337,13120000
UGA,UGA,1985,11555000,1529503,545,42000,1350,1633602,14762000
UGA,UGA,1990,13556620,1843204,727,80000,2000,1166449,16649000
UGA,UGA,1995,15511805,2156905,908,86115,2200,1505067,19263000
UGA,UGA,2000,17829965,2634881,1090,125000,1500,1185564,21778000
UGA,UGA,2005,21257472,3117551,1722,305800,2676,1809779,26495000
UGA,UGA,2010,25921856,3734278,2005,133345,2000,1325512,31118996
UKG,UKG,1945,46482480,129572,121,2160883,387698,21246,49182000
UKG,UKG,1950,47348064,199933,1002,2600650,399866,66485,50616000
UKG,UKG,1955,47094083,308501,8248,3125575,412415,250178,51199000
UKG,UKG,1960,47520102,417069,15494,3650499,424965,343871,52372000
UKG,UKG,1965,48806121,525637,22740,4175424,437514,382564,54350000
UKG,UKG,1970,49292140,634205,29986,4700348,450063,525258,55632000
UKG,UKG,1975,49263092,732102,75493,4872374,458031,824908,56226000
UKG,UKG,1980,48834047,830000,121000,5044400,466000,1034553,56330000
UKG,UKG,1985,48605000,814000,120500,5668500,458000,1019000,56685000
UKG,UKG,1990,48498500,1050000,120000,6498000,310000,1084500,57561000
UKG,UKG,1995,48904250,1459221,153245,6895223,295603,898458,58606000
UKG,UKG,2000,42458524,1828442,186491,12870000,281207,1205336,58830000
UKG,UKG,2005,40989298,2264221,217659,14722500,272103,1772219,60238000
UKG,UKG,2010,38957273,2700000,248827,16275000,263000,3762776,62206876
UKR,UKR,1995,39860991,995335,19335,10135400,242562,23377,51277000
UKR,UKR,2000,41626200,353192,50456,8200000,151368,74784,50456000
UKR,UKR,2005,39703750,393000,0,7500000,143162,81088,47821000
UKR,UKR,2010,39196664,456000,46005,6200000,67000,39807,46005476
URU,URU,1945,1413000,0,0,0,83200,583800,2080000
URU,URU,1950,1580920,0,0,0,41600,573480,2196000
URU,URU,1955,1783860,0,0,0,20800,562340,2367000
URU,URU,1960,1986800,0,0,0,0,551200,2538000
URU,URU,1965,1986810,0,0,0,0,706190,2693000
URU,URU,1970,2172390,300,0,0,52000,583310,2808000
URU,URU,1975,2118674,187,0,129212,40552,540375,2829000
URU,URU,1980,2064960,75,0,258425,29105,561435,2914000
URU,URU,1985,2075520,0,0,660000,0,272480,3008000
URU,URU,1990,2262800,450,60,439000,30500,361190,3094000
URU,URU,1995,2286480,0,0,0,63720,798800,3149000
URU,URU,2000,2470035,167,21,631841,45873,189063,3337000
URU,URU,2005,2705243,1000,32,568632,9918,21175,3306000
URU,URU,2010,2746709,1015,32,577348,10070,21505,3356679
USA,USA,1945,110265118,0,1601218,22874544,4641182,545938,139928000
USA,USA,1950,122994019,0,0,22568130,6090837,618022,152271008
USA,USA,1955,134001770,0,90173,23303540,5333332,3202185,165931000
USA,USA,1960,150234347,0,2012131,21548225,5500000,1376297,180671000
USA,USA,1965,167515758,0,1080892,19852362,5600000,581988,194631000
USA,USA,1970,172867051,0,1113861,20474592,6150000,100496,200706000
USA,USA,1975,182810532,0,1019556,24789671,6700000,623241,215943000
USA,USA,1980,186649864,2666560,1357967,26813635,7259000,2978974,227726000
USA,USA,1985,199787782,2484858,1984325,25396899,7510000,1302136,238466000
USA,USA,1990,214425162,2294757,1575481,24413914,5508504,1689182,249907000
USA,USA,1995,215593975,2425377,1608346,34475517,5259463,3392322,262755000
USA,USA,2000,219818305,2555997,2449569,44537120,5010424,3985585,278357000
USA,USA,2005,226464805,2685374,3682694,51781800,5536622,5744705,295896000
USA,USA,2010,233111307,2814750,3410236,59422500,5942248,8048959,312750000
UZB,UZB,1995,2269000,19967200,0,204210,57000,192590,22690000
UZB,UZB,2000,2611800,21399840,0,165119,30000,111241,24318000
UZB,UZB,2005,1548350,23811970,0,654175,10000,142505,26167000
UZB,UZB,2010,1408027,26189329,0,504000,4200,55014,28160570
VAN,VAN,1985,123960,0,139,468,0,11433,136000
VAN,VAN,1990,130480,0,200,550,0,12770,144000
VAN,VAN,1995,149450,0,287,646,0,14617,165000
VAN,VAN,2000,165300,0,374,5800,0,18526,190000
VAN,VAN,2005,179580,0,440,7500,0,31480,219000
VAN,VAN,2010,205190,0,476,8000,0,27734,241400
VEN,VEN,1945,3710000,0,0,0,0,560000,4270000
VEN,VEN,1950,4466000,0,0,0,0,496000,4962000
VEN,VEN,1955,5662283,0,0,0,0,435717,6098000
VEN,VEN,1960,6855000,0,0,0,0,647000,7502000
VEN,VEN,1965,8131460,0,0,0,0,590540,8722000
VEN,VEN,1970,9845202,250,1000,24500,11000,517048,10399000
VEN,VEN,1975,11762314,125,833,33183,7500,630045,12434000
VEN,VEN,1980,13679426,0,666,41866,4000,187042,13913000
VEN,VEN,1985,16649719,0,0,0,0,667281,17317000
VEN,VEN,1990,18614680,620,2370,34700,39000,633630,19325000
VEN,VEN,1995,20231080,0,0,0,0,480920,20712000
VEN,VEN,2000,22762053,26506,9845,1208500,15804,147292,24170000
VEN,VEN,2005,25077176,28185,11011,1237877,16159,206592,26577000
VEN,VEN,2010,27392300,29864,12177,1267254,16515,115890,28834000
WSM,WSM,1980,151290,27,12,1300,0,3371,156000
WSM,WSM,1985,152325,32,13,1300,0,3330,157000
WSM,WSM,1990,159500,37,15,1200,0,3248,164000
WSM,WSM,1995,161677,43,16,1084,0,2180,165000
WSM,WSM,2000,174600,50,18,1500,0,3832,180000
WSM,WSM,2005,177510,58,18,1525,0,3889,183000
WSM,WSM,2010,180140,61,19,2750,0,5891,188861
ZAM,ZAM,1965,2358273,11685,0,7812,827,1316403,3695000
ZAM,ZAM,1970,2837354,13307,0,10256,818,1376265,4238000
ZAM,ZAM,1975,3468156,14153,1800,13128,809,1394954,4893000
ZAM,ZAM,1980,4122960,17000,1800,16000,800,1579440,5738000
ZAM,ZAM,1985,4900000,48500,1800,17500,900,1756300,6725000
ZAM,ZAM,1990,6080800,80000,2400,19000,1000,1889800,8073000
ZAM,ZAM,1995,6410000,89054,2575,17935,1091,1560345,8081000
ZAM,ZAM,2000,7513167,62500,2751,18871,1183,1570528,9169000
ZAM,ZAM,2005,9953669,62405,3512,20559,1522,1399333,11441000
ZAM,ZAM,2010,11344499,71124,3912,23431,1682,1595008,13039656
ZIM,ZIM,1965,2159999,42959,0,7621,4465,2259956,4475000
ZIM,ZIM,1970,2773506,50976,0,9197,5305,2471016,5310000
ZIM,ZIM,1975,3490253,60488,175,11098,6302,2711684,6280000
ZIM,ZIM,1980,4347000,70000,350,13000,7300,2658350,7096000
ZIM,ZIM,1985,5447857,75000,525,49000,8350,2798268,8379000
ZIM,ZIM,1990,6548714,80000,700,85000,9400,2645186,9369000
ZIM,ZIM,1995,8271850,82767,437,110851,10132,3049963,11526000
ZIM,ZIM,2000,7563983,84200,175,175000,10864,3834778,11669000
ZIM,ZIM,2005,9865000,72150,184,253000,11432,2170234,12372000
ZIM,ZIM,2010,9961179,130448,182,311930,11326,1750228,12165294
